4.39, -0.0721883, 0.164409
4.4, -0.271697, -0.0354039
4.41, -0.468489, -0.234863
4.42, -0.660597, -0.431975
4.43, -0.846098, -0.62477
4.44, -1.02314, -0.811324
4.45, -1.18995, -0.989771
4.46, -1.34486, -1.15833
4.47, -1.48632, -1.31531
4.48, -1.61291, -1.45915
4.49, -1.72338, -1.58842
4.5, -1.81662, -1.70181
4.51, -1.89169, -1.79819
4.52, -1.94784, -1.87661
4.53, -1.98451, -1.93628
4.54, -2.00134, -1.97661
4.55, -1.99815, -1.99718
4.56, -1.97499, -1.9978
4.57, -1.93207, -1.97846
4.58, -1.86983, -1.93935
4.59, -1.7889, -1.88086
4.6, -1.69007, -1.80358
4.61, -1.57435, -1.70827
4.62, -1.44288, -1.5959
4.63, -1.29698, -1.46759
4.64, -1.13811, -1.32461
4.65, -0.967865, -1.16839
4.66, -0.787938, -1.0005
4.67, -0.600131, -0.822618
4.68, -0.406323, -0.636513
4.69, -0.208452, -0.444048
4.7, -0.00849599, -0.247146
4.71, 0.191545, -0.0477751
4.72, 0.38967, 0.152073
4.73, 0.583898, 0.350403
4.74, 0.772288, 0.545231
4.75, 0.952955, 0.734611
4.76, 1.12409, 0.916651
4.77, 1.28399, 1.08953
4.78, 1.43104, 1.25153
4.79, 1.56379, 1.40102
4.8, 1.6809, 1.53651
4.81, 1.7812, 1.65665
4.82, 1.86368, 1.76024
4.83, 1.92753, 1.84623
4.84, 1.97211, 1.91379
4.85, 1.99696, 1.96222
4.86, 2.00185, 1.99104
4.87, 1.98671, 1.99997
4.88, 1.95171, 1.98892
4.89, 1.89719, 1.95799
4.9, 1.8237, 1.90751
4.91, 1.73197, 1.83796
4.92, 1.62293, 1.75005
4.93, 1.49765, 1.64465
4.94, 1.3574, 1.52282
4.95, 1.20357, 1.38577
4.96, 1.03771, 1.23488
4.97, 0.861468, 1.07165
4.98, 0.676614, 0.897708
4.99, 0.484993, 0.7148
5, 0.288522, 0.52475
